id,Pozo,Yacimiento,Base,Tope,Formacion,Miembro,Caudal,Reservas,Espesor_bruto,Espesor_neto,Porosidad,Saturacion_agua,Permeabilidad_ajustada,Permeabilidad_timur,Indice_hidrocarburos,Gradiente_inicial,Gradiente_actual,Viscosidad_petroleo,Factor_volumetrico_petroleo,Compresibilidad_fluidos,API,Area_drenaje,YEAR,b,D,hasrq,Caudal_formula,Permeabilidad
1083,Pozo_251,Yacimiento_13,2470,2400,Formacion_5,Miembro_103,2.325112666,1.601052335,70,37,0.11,0.484,0.175814971,0.570827826,2.10012,0.45,0.23,1.48794476,1.110299591,3.49E-06,32,0.870258092,2018,1.9,0.2,1,4.945141517,0.399579479
1084,Pozo_251,Yacimiento_13,2350,2250,Formacion_5,Miembro_103,2.608097071,1.795912933,100,31,0.112,0.555,0.144741175,0.46993888,1.54504,0.45,0.23,1.54324912,1.109199735,3.35E-06,32,1.317620762,2018,1.9,0.2,1,5.273194483,0.328957216
1085,Pozo_252,Yacimiento_13,3670,3618,Formacion_11,Miembro_101,18.13065176,12.40445593,52,51,0.112,0.358,0.1888125,1.129435127,3.667104,0.46,0.32,1.227036589,1.108121704,5.76E-06,36,4.520356373,2018,1.8,0.18,1,14.38176015,0.1425
1086,Pozo_252,Yacimiento_13,3270,3130,Formacion_11,Miembro_101,18.90069095,12.93129397,140,67.5,0.113,0.474,0.178875,0.669971783,4.012065,0.46,0.32,1.325952441,1.097112173,5.09E-06,36,3.994785939,2018,1.8,0.18,1,15.00332205,0.135
1087,Pozo_252,Yacimiento_13,2945,2870,Formacion_11,Miembro_101,9.193045565,6.289609997,75,32,0.098,0.38,0.218625,0.557051803,1.94432,0.46,0.32,1.401673,1.089981172,5.28E-06,36,4.26944868,2018,1.8,0.18,1,7.28528752,0.165
1088,Pozo_252,Yacimiento_13,2740,2664,Formacion_5,Miembro_13,19.30242725,11.97388159,76,48.5,0.139,0.419,0.636,2.132578957,3.9168115,0.42,0.18,1.174084836,1.107211027,3.96E-06,36,3.24542134,2018,1.8,0.18,1,15.15672316,0.48
1089,Pozo_252,Yacimiento_13,2468,2320,Formacion_5,Miembro_71,20.28900394,12.58588505,148,81,0.134,0.484,0.3975,1.360311701,5.600664,0.42,0.2,1.250727321,1.106116684,3.71E-06,36,2.459105504,2018,1.8,0.18,1,15.9809266,0.3
1090,Pozo_253,Yacimiento_13,3532,3473,Formacion_11,Miembro_101,6.737976625,3.212895166,59,19.5,0.116,0.541,0.171,0.577149956,1.038258,0.46,0.28,0.922094546,1.107715171,6.81E-06,36,3.754711147,2018,1.6,0.32,1,4.049219743,0.09
1091,Pozo_253,Yacimiento_13,2510,2470,Formacion_5,Miembro_13,8.621457199,3.31013198,40,18.5,0.115,0.475,0.684,0.720694691,1.1169375,0.42,0.22,1.202687229,1.112060847,3.93E-06,36,3.316952443,2018,1.6,0.32,1,5.05617708,0.36
1092,Pozo_253,Yacimiento_13,2884,2803,Formacion_11,Miembro_101,12.26733726,5.849481345,81,38.5,0.116,0.483,0.228,0.724083974,2.308922,0.46,0.28,1.071002017,1.094349001,6.84E-06,36,3.073361225,2018,1.6,0.32,1,7.350039357,0.12
1093,Pozo_253,Yacimiento_13,2417,2294,Formacion_5,Miembro_101,13.42538649,5.154557998,123,59,0.132,0.408,0.38,1.791731857,4.610496,0.42,0.2,1.288850776,1.109442497,3.96E-06,36,1.34833955,2018,1.6,0.32,1,7.958748706,0.2
1094,Pozo_253,Yacimiento_13,3417,3308,Formacion_11,Miembro_101,18.94784243,9.034972178,109,51.5,0.101,0.458,0.1995,0.437875991,2.819213,0.46,0.28,0.950105206,1.104842002,7.42E-06,36,4.052585243,2018,1.6,0.32,1,11.35192507,0.105
1095,Pozo_255,Yacimiento_2,3571,3471,Formacion_11,Miembro_101,9.457559951,3.849618057,100,38,0.101,0.476,0.132,0.405385475,2.011112,0.46,0.32,1.252722451,1.105051509,5.21E-06,36,2.520150998,2018,1.5,0.42,1,6.809885249,0.088
1096,Pozo_255,Yacimiento_2,3154,3108,Formacion_11,Miembro_101,8.580892553,3.492778168,46,37,0.129,0.327,0.144,2.520967602,3.212229,0.46,0.32,1.342982596,1.095420554,5.63E-06,36,1.498204189,2018,1.5,0.42,1,6.190075282,0.096
1097,Pozo_255,Yacimiento_2,2815,2743,Formacion_11,Miembro_101,13.44928477,5.474415152,72,69.5,0.125,0.437,0.144,1.228879297,4.8910625,0.46,0.32,1.438072578,1.086883371,4.99E-06,36,1.438852068,2018,1.5,0.42,1,9.700994578,0.096
1098,Pozo_255,Yacimiento_2,2530,2410,Formacion_5,Miembro_13,18.21866904,7.778553201,120,31.5,0.115,0.411,0.48,0.962620039,2.1336525,0.42,0.3,0.980960427,1.117120027,3.85E-06,36,4.23755896,2018,1.5,0.42,1,12.86989521,0.32
1099,Pozo_255,Yacimiento_2,2220,2170,Formacion_5,Miembro_72,16.92956402,7.22816327,50,41.5,0.143,0.496,0.408,1.724182593,2.990988,0.42,0.3,1.101930248,1.112899829,3.58E-06,36,2.661291065,2018,1.5,0.42,1,11.99308761,0.272
1100,Pozo_255,Yacimiento_2,2130,2060,Formacion_5,Miembro_74,18.89314209,8.066522892,70,48,0.133,0.329,0.432,2.848547519,4.283664,0.42,0.3,1.152153926,1.111387837,3.69E-06,36,2.330006792,2018,1.5,0.42,1,13.38138204,0.288
1101,Pozo_256,Yacimiento_13,3933,3824,Formacion_11,Miembro_101,7.582783708,4.787760853,109,35,0.109,0.542,0.0684,0.437266355,1.74727,0.47,0.4,1.131658349,1.129209742,4.82E-06,34,3.465698157,2018,2,0.23,1,11.93823068,0.12
1102,Pozo_256,Yacimiento_13,3343,3280,Formacion_11,Miembro_101,9.533246281,6.019280663,63,53.5,0.109,0.575,0.0684,0.388516033,2.4783875,0.47,0.41,1.237187851,1.114526784,4.52E-06,34,3.014841174,2018,2,0.23,1,14.98774271,0.12
1103,Pozo_256,Yacimiento_13,3197,3135,Formacion_11,Miembro_101,5.844980133,3.690513687,62,35,0.109,0.578,0.0684,0.384493461,1.60993,0.47,0.41,1.273015368,1.110151495,4.45E-06,34,2.835689531,2018,2,0.23,1,9.184287127,0.12
1104,Pozo_256,Yacimiento_13,2467,2388,Formacion_5,Miembro_71,4.080288815,2.576289633,79,29,0.119,0.564,0.2166,0.594177862,1.504636,0.46,0.2,1.360277335,1.105855519,3.55E-06,35,1.814453006,2018,2,0.23,1,6.55210855,0.38
1105,Pozo_257,Yacimiento_13,4034,3918,Formacion_11,Miembro_101,5.433760807,1.926566047,116,43.4,0.091,0.394,0.054,0.373988051,2.3933364,0.45,0.3,1.207074366,1.131438509,4.03E-06,32,1.194687295,2018,1.5,0.5,1,5.90489603,0.06
1106,Pozo_257,Yacimiento_13,3310,3196,Formacion_5,Miembro_13,34.67373448,13.74334286,114,60.5,0.13,0.496,0.4005,1.133588526,3.96396,0.45,0.29,1.089716168,1.122925557,3.82E-06,32,3.699676944,2018,1.5,0.5,1,37.94574016,0.445
1107,Pozo_257,Yacimiento_13,3150,3033,Formacion_5,Miembro_71,8.442048561,3.346105331,117,31.5,0.127,0.516,0.18,0.945159303,1.936242,0.45,0.29,1.132597693,1.121202567,3.74E-06,32,1.98712333,2018,1.5,0.5,1,9.218623579,0.2
1108,Pozo_257,Yacimiento_13,1840,1794,Formacion_2,Miembro_101,8.874205202,3.249607743,46,36,0.13,0.335,0.324,2.485015949,3.1122,0.43,0.3,1.218134586,1.192039898,6.03E-06,35,1.383609795,2018,1.5,0.5,1,9.698140594,0.36
